date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,GEV,VRT,BE,MU,LITE,000660
2019-08-06,0.994239336878622,2.2680834510099745,0.46547385554107923,-0.8444224504996515,-1.2530139588059344,-0.5920571071340062,-1.913970810477863,0.06889974453792223,-0.003204639280833591,0.06889974453792223,0.06889974453792223,0.2131085121754339,-0.652144093649636,0.9101175557567401,0.2010911148723079
2019-08-07,1.028937181599639,2.2864391944692977,0.5069552139933656,-0.7861364784858118,-1.177622954190517,-0.5725984008287,-1.9012797729173962,0.11546873828866049,0.04428937906962319,0.11546873828866049,0.11546873828866049,-0.3353338700985757,-0.6319145335112311,0.9458945958440955,0.24596423019022887
2019-08-08,1.0426536994396476,2.274514826962938,0.46295434531104046,-0.8172150617229671,-1.2519895773194225,-0.8413692014783257,-1.8799972109587468,0.06441103934762302,-0.00805137991845288,0.06441103934762302,0.06441103934762302,-0.39451761600419094,0.11271931885834027,0.9098059307851751,0.19725880800209547
2019-08-09,0.9744280920665921,2.115444593315529,0.47238083151705984,-0.8055576498817494,-1.2163235903313667,-0.8283779799067281,-1.8552928310307713,0.027384396029974483,-0.04107659404496173,0.027384396029974483,0.027384396029974483,-0.4062018744446215,0.07302505607993197,1.3851940325162093,0.05020472605495323
2019-08-10,1.337249561433485,0.5315659614008451,0.6982591200282878,-0.885325886932418,-1.3298409766055985,-0.8575436938278442,-2.1077423835336644,0.1842885475936728,0.11483306483223833,0.1842885475936728,0.1842885475936728,-0.34357312139322915,0.23985293380282036,1.8373290373158133,0.21207074069824658
2019-08-11,1.3367209801436246,0.5324697680240164,0.6988665705315215,-0.9096358537076946,-1.3256278599764575,-0.8541702528718597,-2.102146271678148,0.1858097628000474,0.1164777617552536,0.1858097628000474,0.1858097628000474,-0.34111344514038555,0.24127536363588242,1.83591138766614,0.21354256321796491
2019-08-12,1.2292650850717322,0.4593150317870619,0.6717150464862813,-0.9212850637578641,-1.3195350913189006,-0.8681850600830593,-2.062935142766168,0.12744000881953163,0.061065004226025565,0.12744000881953163,0.12744000881953163,-0.031860002204882915,0.18054001249433646,2.025765140193805,0.19381501341303767
2019-08-13,1.221531161019607,0.4547691768298103,0.6398496557721749,-0.8143541073464046,-1.303495373122654,-0.9068943468175867,-2.123137494153126,0.1242683215755877,0.05816815052474318,0.1242683215755877,0.1242683215755877,-0.034372088946439144,0.23002859525693892,2.014733213629741,0.19036849262643224
2019-08-14,1.228528886772383,0.3123674300174099,0.5741278462331165,-0.8917304845748406,-1.3498112129523272,-0.9571705886287672,-1.8078919413298136,0.0636950346124886,-0.0017450694414380494,0.0636950346124886,0.0636950346124886,0.07678305542327393,0.22075128434191257,2.2755705516352096,0.12913513866641527
2019-08-15,1.2242781784054775,0.22091576044556063,0.6169798727981594,-0.9144680282985558,-1.3765428260432542,-0.9804787136906555,-1.7462026642390132,0.04928797842610118,-0.01672270696599861,0.04928797842610118,0.04928797842610118,0.06249011550452113,0.2077136233671407,2.280449144679074,0.2737243087592405
2019-08-16,1.2594305466409386,0.02702640658027764,0.5135017250252752,-1.3026727971693826,0.27026406580277645,-1.448615392702882,0.3026957536991096,-0.18377956474588802,-0.264858784486721,-0.18377956474588802,-0.18377956474588802,-0.16756372079772144,0.01081056263211105,2.5566980624942657,-1.205377733480383
2019-08-17,1.1805683362479673,-0.0031149560323165256,-1.794214674614325,0.9625214139858097,0.18378240590667566,-1.015475666535191,0.26165630671458906,-0.2055870981328914,-0.2834609989408048,-0.2055870981328914,-0.2055870981328914,-0.19001231797130871,-0.018689736193899208,2.426550749174582,-1.0933495673431044
2019-08-18,1.2589266169256415,-0.012403217900745247,-1.7953657911328729,0.9488461694070105,0.17364505061043328,-1.0201646723362956,0.251165162490091,-0.21395550878785533,-0.29147562066751304,-0.21395550878785533,-0.21395550878785533,-0.19845148641192378,-0.02790724027667679,2.4062242727445753,-1.0511727170881586
2019-08-19,1.2601924772613269,-0.011371712264048057,-1.7946629536715861,0.950054870060016,0.15920397169667297,-1.0193189356683088,0.25224525385706625,-0.2129611569449002,-0.290495558745228,-0.2129611569449002,-0.2129611569449002,-0.19745427658483464,-0.026878592624113604,2.4077016239061777,-1.0503326963884398
2019-08-20,1.2696674177572491,-0.0975842356553291,-1.8026274740286616,0.9479611463660542,0.12761015431850728,-0.9661911684115551,0.7549373835313373,-0.25843737135092654,-0.3388639391987252,-0.25843737135092654,-0.25843737135092654,-0.2423520577813668,-0.0010723542379706455,2.2508715455003934,-1.1270443041071525
2019-08-21,1.1302825018309228,-1.4310443692709107,-1.6056802923005813,0.9119875980438347,0.7227986814283583,-0.848924625838676,0.8683286172864171,-0.20859290806321754,-0.28135787599224693,-0.20859290806321754,-0.20859290806321754,-0.19403991447741165,0.1552319315819293,2.0616740913224985,-0.8634776194244819
2019-08-22,-0.7393952135817149,-1.5106697757323215,-1.680350179405455,0.8340048932055225,0.8185794019625104,1.3276206129819108,0.9882598056356439,-0.21492851131930238,-0.292055967534363,-0.21492851131930238,-0.21492851131930238,-0.19950302007629026,0.1707087697560009,1.7903853502722746,-0.862799143525812
2019-08-23,-0.7411225792804635,-1.5131252660309464,-1.6829658571160528,0.8337629016905216,0.8183228479555119,1.3278446212108306,0.9881634390406181,-0.2161607522901352,-0.2933610209651835,-0.2161607522901352,-0.2161607522901352,-0.20072069855512556,0.16984059108510624,1.7910462332611203,-0.8492029554255311
2019-08-24,-0.7429083476549525,-1.4868288320233314,-1.7752877953498456,0.8208428745887826,0.8056608238873871,1.3066684970334381,1.0637556858111104,-0.21153657310611046,-0.2874468266130879,-0.21153657310611046,-0.21153657310611046,-0.19635452240471496,0.10728649162319477,1.7621300180753028,-0.7429083476549525
2019-08-25,-0.7428372560300185,-1.628789946708022,-1.9013907746089462,0.9779554700945656,1.0631432288136045,1.5572322293840297,1.2846314014831055,-0.14652294499674676,-0.18059804848436228,-0.14652294499674676,-0.14652294499674676,-0.129485393252939,0.2794158485984473,0.5690542282431793,-0.708762152542403
2019-08-26,-0.7818150205164472,-1.8529631588618156,-1.4097294464430425,1.2127366853680324,1.0465240432109923,1.6744384691375878,1.2496728280695968,-0.19083673729141626,-0.22777287999298068,-0.19083673729141626,-0.19083673729141626,-0.17236866594063405,0.2708650464781392,0.36320540323205025,-0.8002830918672295
2019-08-27,-1.0952390963949754,-1.7595644499460261,-1.3286507071021014,1.2568317499614472,1.0952390963949754,1.6697907535202086,1.3106959678169379,-0.14363791428130826,-0.07181895714065413,-0.14363791428130826,-0.14363791428130826,-0.12568317499614473,0.1615926535664718,0.053864217855490594,-0.7361443106917048
2019-08-28,-1.0988279716037133,-1.7288378106946851,-1.3201827799329735,1.2168838693793187,0.9444471822048445,1.6255389001410303,1.5063478495021978,-0.19638144533826693,-0.12827227354464835,-0.19638144533826693,-0.19638144533826693,0.2463281713202539,0.09308253478461206,-0.00908122290581581,-0.7582821126356203
2019-08-29,-1.1726807868802112,-1.734412003223378,-1.3492248834452065,1.0421451518442755,0.7853537386588277,1.4915301249188089,1.3149860283538137,-0.2899603040552347,1.1544913951129088,-0.2899603040552347,-0.2899603040552347,0.12732574237111785,0.04707842575066542,-0.11341620749023941,-0.7232958138056778
2019-08-30,-0.9380353808021259,-1.458096064203715,-1.284742503069852,1.0121921819538338,0.795500230536505,1.4455760847884915,1.35889930422156,-0.1579443556997419,1.1422073528042311,-0.1579443556997419,-0.1579443556997419,0.2176550267569614,0.14542437628451846,-1.4147576739202494,-0.5479898682509339
2019-08-31,-1.1039233962039523,-0.39762169721090224,-1.4806176356669123,1.0463728873971114,0.779547801110848,1.485849500103898,1.391675940238158,-0.2563613574122922,1.1248508539518947,-0.2563613574122922,-0.2563613574122922,0.15172406867258115,0.0732461021177978,-1.6218779754655224,-0.6801423768081223
2019-09-01,-1.1028535498670118,-0.39857148159810635,-1.4784706529437612,1.0725955054524958,0.7439305402603399,1.463863321157443,1.3856097580164537,-0.2577150679443253,1.166499781221683,-0.2577150679443253,-0.2577150679443253,0.14920346038881996,0.07094989724783049,-1.6193270665975423,-0.6802843089056685
2019-09-02,-1.0431110141928406,-0.3568537680133401,-1.4091148788219072,1.0766613684505049,0.7564079869000714,1.4579153941057827,1.3816645889747272,-0.2196023187774401,1.1681623346077714,-0.2196023187774401,-0.2196023187774401,-0.02135022543669557,0.10065106277299336,-1.7293682603723408,-0.7228576326424069
2019-09-03,-1.0433604591200507,-0.3481301433194246,-1.3678012731603428,1.0423304882818276,0.74878879938823,1.5830651783489813,1.2895234894553835,-0.2090840801592994,1.1968261140153,-0.2090840801592994,-0.2090840801592994,-0.008239766705785197,-0.008239766705785197,-1.7385907749206768,-0.7189196450797585
2019-09-04,-0.9962253531216614,-0.24074606612343485,-1.2833074821809876,1.0737878932534792,0.7564865927142241,1.6026233941522379,1.2248837506531245,-0.15008855168364768,1.2248837506531245,-0.15008855168364768,-0.15008855168364768,-0.34651316630318657,-0.07454062298382502,-1.8423621545596751,-0.6487048811024773
2019-09-05,-0.9757381233983086,-0.18338694045484044,-1.3793887260298867,1.042514889759582,0.7584644656855085,1.595665715588041,1.221915157595839,-0.1385368734957762,1.221915157595839,-0.1385368734957762,-0.1385368734957762,-0.3328871636517212,-0.06378676189733581,-1.812939373300841,-0.676737677004547
2019-09-06,-0.9697879794589626,-0.08866632955053373,-1.4186612728085395,1.2413286137074722,-0.1717910135041591,1.88970114854575,0.09420797514744207,-0.038791519178358505,1.4740777287776232,-0.038791519178358505,-0.038791519178358505,-0.2549156974577845,0.04433316477526686,-1.9007844397395666,0.17733265910106744
2019-09-07,-1.2530695105113943,-0.02924855122815294,-0.2832491276831653,0.15547914073912877,0.016933371763667493,1.0098447160878068,0.22475202522685944,0.04002433325957771,2.0720289448996767,0.04002433325957771,0.04002433325957771,-0.26015816618725507,0.15547914073912877,-2.5461633542823665,0.6172983706573331
2019-09-08,-1.3751362393837374,-0.01097600191070258,-0.3637760633261426,0.17718403084419876,0.03606400627802275,1.0474241823356174,0.17718403084419876,0.05958401037238542,2.1293443706763,0.05958401037238542,0.05958401037238542,-0.24617604285432926,0.17718403084419876,-2.4335364236300574,0.5064640881652761
2019-09-09,-1.3751362393837374,-0.01097600191070258,-0.3637760633261426,0.17718403084419876,0.03606400627802275,1.0474241823356174,0.17718403084419876,0.05958401037238542,2.1293443706763,0.05958401037238542,0.05958401037238542,-0.24617604285432926,0.17718403084419876,-2.4335364236300574,0.5064640881652761
2019-09-10,-1.3136536697385814,0.20575298441688628,-0.36402451089141413,0.25323444235924464,0.11079006853216952,1.0366784984081576,-0.055395034266084754,0.1345307975033487,2.1524927600535793,0.1345307975033487,0.1345307975033487,-0.17409867912198068,-0.45898742677613086,-2.3819864734416445,0.5856046479557532
2019-09-11,-1.3764145581188247,0.2278524099588595,-0.3301534919812045,0.2743529017871982,0.13485142630218214,1.041611016954786,-0.07440078692534188,0.1581016722163515,2.1343725749207447,0.1581016722163515,0.1581016722163515,-0.1441515246678499,-0.6556569347795752,-2.3064243946855982,0.5998563445855689
2019-09-12,0.1240476195746051,0.23191511485687039,-0.4152898568367214,0.44765010542140105,0.1240476195746051,-0.7658592165040836,-0.11865424481049185,0.15101449339517142,2.443198768143309,0.15101449339517142,0.15101449339517142,-0.19955486627219082,-0.79282609032465,-2.356904771917497,0.8251863389093297
2019-09-13,0.1240476195746051,0.23191511485687039,-0.4152898568367214,0.44765010542140105,0.1240476195746051,-0.7658592165040836,-0.11865424481049185,0.15101449339517142,2.443198768143309,0.15101449339517142,0.15101449339517142,-0.19955486627219082,-0.79282609032465,-2.356904771917497,0.8251863389093297
2019-09-14,0.1078720243060421,0.28438988226138373,-0.304002977589755,0.5197470262018392,0.166711310291156,-0.8041369084632228,-0.09806547664185644,0.1961309532837129,2.167247033785028,0.1961309532837129,0.1961309532837129,-0.18632440561952726,-0.8335565514557798,-2.539895845024082,0.9316220280976363
2019-09-15,0.06965737579663367,0.2935560837143848,-0.45277294267811896,0.5920876942713864,0.06965737579663367,-1.0871526151117472,-0.19155778344074267,0.18160672975550926,2.4579102602526457,0.18160672975550926,0.18160672975550926,-0.3035071373996182,-1.4230006769883738,-1.646899384906125,1.0772015614265138
2019-09-16,-0.048480499022570324,0.29598620455885044,-0.4694953589554179,0.4490825172617041,0.14288989185599676,-1.1967028442939727,-0.08675457719828374,0.18116397003171017,2.5158827387502285,0.18116397003171017,0.18116397003171017,-0.3163990462525642,-1.4646213915239668,-1.4646213915239668,1.0997418462488322
2019-09-17,-0.04944174716596201,0.3018548774342944,-0.4788042883440531,0.3018548774342944,0.14572304427862487,-1.2204304958334833,-0.08847470545487938,0.18475600256754224,2.565766458191502,0.18475600256754224,0.18475600256754224,-0.3226724551883836,-1.3375293707002354,-1.493661203855905,1.1215470015015594
2019-09-18,0.007901110014619673,0.3239455105994063,-0.426659940789462,-0.03160444005847866,0.24493441045320966,-1.2957820423976252,-0.2686377404970686,0.24493441045320966,2.536256314692913,0.24493441045320966,0.24493441045320966,-0.2686377404970686,-1.2957820423976252,-1.4538042426900184,1.1930676122075696
2019-09-19,0.4248538562230263,0.6823410418127392,0.07080897603717103,0.36048205982559806,0.617969245415311,-0.5407230897383971,0.1995525688320275,0.617969245415311,-3.0,0.617969245415311,0.617969245415311,-0.218864107751256,-0.6372807843345395,-0.766024377129396,1.0042000237998805
2019-09-20,0.17493423966164662,0.5589362291628222,0.142934073869882,0.36693523441223436,0.5589362291628222,-0.7530705682995275,0.142934073869882,0.49493589757929285,-3.0,0.49493589757929285,0.49493589757929285,-0.33706841300658735,-0.7530705682995275,0.6869368923298806,0.8789378870804684
2019-09-21,0.1740538852325006,0.5608402968602796,0.14182168426351902,0.3674470910463902,0.5608402968602796,-0.7606799428679656,0.14182168426351902,0.4963758949223165,-3.0,0.4963758949223165,0.4963758949223165,-0.3416613302712049,-0.7606799428679656,0.689769100736206,0.8831623065500955
2019-09-22,0.15025109704399967,0.5157267385023773,0.11979479358913488,0.33298891777318845,0.6375519523218365,-0.6720690962373499,0.11979479358913488,0.45481413159264766,-3.0,0.45481413159264766,0.45481413159264766,-0.3370497582338371,-0.7329817031470794,0.8507460765058901,0.8202897730510252
2019-09-23,0.14335475533916417,0.5067893463398622,0.11306853942243933,0.3250720508395131,0.6279342100067614,-0.6743730744124061,0.11306853942243933,0.44621691450641243,-3.0,0.44621691450641243,0.44621691450641243,-0.3412246993284331,-0.7349455062458559,0.8399377214238353,0.9005101532572849
2019-09-24,0.20905510570294922,0.48042471406735443,0.08844639087432467,0.29951164182441764,0.6311856076031351,-0.7859667916332033,0.29951164182441764,0.42012035665304215,-3.0,0.42012035665304215,0.42012035665304215,-0.36383628973301735,-0.6352058980974226,0.812098679846072,0.8724030372603842
2019-09-25,0.1433359743379867,0.41587620723415863,0.022206981939688057,0.23418271863671067,0.6884164401303307,-0.855978212947977,0.567287447732032,0.3553117110350093,-3.0,0.3553117110350093,0.3553117110350093,-0.03835751425946126,-0.4623089876535065,0.7489809363294799,0.7186986882299052
2019-09-26,0.12500787624839318,0.39720244549892675,0.12500787624839318,0.33671476344325263,0.6693970147494603,-0.8427950366423929,0.5484216506381121,0.33671476344325263,-3.0,0.33671476344325263,0.33671476344325263,-0.0564551699186292,-0.4798689443083481,0.7298846968051345,0.6996408557772974
2019-09-27,0.13821150446478644,0.4126019912698772,0.13821150446478644,0.35162632753541256,0.6869924780749679,-0.8373991152866473,0.5650411506060387,0.35162632753541256,-3.0,0.35162632753541256,0.35162632753541256,-0.04471548673860738,-0.4715451328798596,0.7479681418094325,0.5345533187388063
2019-09-28,0.1834657288424017,0.4441801856184462,0.2703705477677499,0.3862436396682141,0.4152119126433302,0.328307093717982,0.5890215504940266,0.3862436396682141,-2.8871712065199002,0.3862436396682141,0.3862436396682141,0.00965609099170537,-1.8732816523908384,0.7628311883447229,0.21243400181751776
2019-09-29,0.22730950007735273,0.42957642811228525,0.4873669789794088,0.37178587724516166,0.40068115267872345,0.31399532637803806,0.7474244578814648,0.37178587724516166,-2.89338024674732,0.37178587724516166,0.37178587724516166,-0.003852703391141558,-1.8820456065726574,0.40068115267872345,0.2851000509444763
2019-09-30,0.22730950007735273,0.42957642811228525,0.4873669789794088,0.37178587724516166,0.40068115267872345,0.31399532637803806,0.7474244578814648,0.37178587724516166,-2.89338024674732,0.37178587724516166,0.37178587724516166,-0.003852703391141558,-1.8820456065726574,0.40068115267872345,0.2851000509444763
2019-10-01,0.14145316417075124,0.2783433230456718,0.44945602163932247,0.3125658627644019,0.3467884024831321,0.24412078332694165,1.0312391968577348,0.3125658627644019,-3.0,0.3125658627644019,0.3125658627644019,-0.1323271535790899,-0.8167779479536926,0.3467884024831321,0.2098982436082115
2019-10-02,0.3959120171239342,0.2952564195500526,0.46301574883985525,0.32880828540801316,0.36236015126597365,0.32880828540801316,1.0669493342831446,0.32880828540801316,-3.0,0.32880828540801316,0.32880828540801316,-0.10736597074547365,-1.0132663489104077,-0.07381410488751312,0.2281526878341316
2019-10-03,0.4235908478627373,-1.6843256936342967,0.604269408562483,0.3031384740629068,0.48381703476265253,0.48381703476265253,1.1463050906617203,0.48381703476265253,-2.7382839643828136,0.48381703476265253,0.48381703476265253,0.09234681991320338,-0.7207067032356526,0.12245991336316102,0.03212063301328813
2019-10-04,0.3815238332840529,-1.641708615949561,0.554943757504077,0.20810390906402887,0.4393304746907276,0.4393304746907276,1.5087533407142095,0.4393304746907276,-2.653324840566368,0.4393304746907276,0.4393304746907276,0.06358730554734214,-0.7168023534427661,0.09249062625067948,0.005780664140667449
2019-10-05,0.46122864105160416,-1.989048514535043,0.389161665887291,0.17296074039435158,0.46122864105160416,0.46122864105160416,1.7944676815913974,0.46122864105160416,-2.097148977281513,0.46122864105160416,0.46122864105160416,-0.007206697516431289,-0.9801108622346588,0.028826790065725284,-0.07927367268074444
2019-10-06,0.46205145205410636,-2.0582291955137464,0.38792555065505185,0.16554784645788836,0.38792555065505185,0.46205145205410636,1.8333806279366145,0.46205145205410636,-2.0582291955137464,0.46205145205410636,0.46205145205410636,-0.01976690703974786,-0.8722147731288744,0.017296043659779384,-0.09389280843880235
2019-10-07,0.5557059822042227,-2.211000397280631,0.37835300916032183,0.1655294415076408,0.37835300916032183,0.48476479298666236,1.7617061989027485,0.44929419837788215,-1.9627062350191697,0.44929419837788215,0.44929419837788215,-0.011823531536260078,-0.8276472075382041,0.023647063072520094,-0.08276472075382042
2019-10-08,0.573245981473872,-2.235197032601751,0.15718034975896492,0.2611967576876917,0.5385738454976298,0.5039017095213875,1.7520986046661087,0.4692295735451452,-1.8884756728393284,0.4692295735451452,0.4692295735451452,0.018491805853995867,-0.7789673215995762,-0.362901689884669,0.05316394183023813
2019-10-09,0.23279878722658776,-1.6963380160147163,-0.06023465124044578,0.13512097440424323,1.6491270731505832,0.18395988081541548,2.3084523097014085,0.15954042760982937,-1.3544656711365106,0.15954042760982937,0.15954042760982937,-0.1579124640627903,-0.7195598877912712,-0.4265264493242377,-0.5730431685577545
2019-10-10,0.04876995465423251,-1.5565743860475876,-1.719140901561696,1.5525102231597352,1.1867355632529912,0.008128325775705419,1.7760391819916341,-0.012192488663558128,0.47550705787876696,-0.012192488663558128,-0.012192488663558128,0.251978099046868,-0.7437418084770459,-0.7437418084770459,-0.4998920352058833
2019-10-11,0.08470786735982139,-1.6025062120202278,-1.769144639613319,1.54279410879937,1.1886874501640512,0.12636747425809422,1.6886027329433249,-0.01944114988586065,0.4804741328934132,-0.01944114988586065,-0.01944114988586065,0.25134629495291266,-0.7693140740547714,-0.7693140740547714,-0.394377611970316
2019-10-12,0.08136515870944264,-1.5942054825104353,-1.759693940902522,1.5293891696402016,1.177726195557017,0.12273727330746431,1.7362497426303098,-0.022065127785611562,0.45371419009163777,-0.022065127785611562,-0.022065127785611562,0.24685361710152937,-0.7667631905500019,-0.7667631905500019,-0.39441415916780664
2019-10-13,0.09110537581951118,-1.5367333244849903,-1.697507517107657,1.5380731094235125,1.116040853789012,0.11120214989734455,1.7591376242796792,-0.009378494569655563,0.5131376314540116,-0.009378494569655563,-0.009378494569655563,0.251879568442178,-0.7328623613716563,-1.014217198461323,-0.37112042797065586
2019-10-14,0.09110537581951118,-1.5367333244849903,-1.697507517107657,1.5380731094235125,1.116040853789012,0.11120214989734455,1.7591376242796792,-0.009378494569655563,0.5131376314540116,-0.009378494569655563,-0.009378494569655563,0.251879568442178,-0.7328623613716563,-1.014217198461323,-0.37112042797065586
2019-10-15,-1.0462660413672364,-1.3941623851716132,-1.5487829824180028,1.5243013878539908,1.1570774693938155,0.19069873660388054,1.775559858379374,0.07473328866908831,0.5772502297198545,0.07473328866908831,0.07473328866908831,0.32599175919447143,-0.6210593989396649,-0.8916454441208468,-0.2731630551352883
2019-10-16,-1.0650394659662856,-1.428121102091156,-1.5894907181466538,1.5168743909216797,1.2344775628245586,0.22591746247769698,1.5572167949355542,0.1048902504360736,0.6293415026164416,0.1048902504360736,0.1048902504360736,0.3671158765262576,-0.7826426378691645,-0.9036698499107879,-0.07665056762636148
2019-10-17,-1.1010385561475082,-1.4626935563419452,-1.6033371675286707,1.4908222785792904,1.2497189451163324,0.2049378334435143,1.510914223034537,0.1245700556225283,0.6469606114589374,0.1245700556225283,0.1245700556225283,0.3857653335407328,-0.7594755004083177,-0.8800271671397967,-0.0562574444746902
2019-10-18,-1.0766030078080169,-1.4413242275171319,-1.5426356774363306,1.5372324001073063,1.29408492030123,0.24044584114156464,1.4967078201396269,0.15939668120620576,0.6862162207860384,0.15939668120620576,0.15939668120620576,-0.06348850861603111,-0.7321440780827417,-0.9752915578888184,0.09860981125468661
2019-10-19,-1.1453457810972434,-1.4947733075336904,-1.6306617900367533,1.3588848250306276,1.1841710618124042,0.11647584214548237,1.3200595443154668,0.03882528071516079,0.4853160089395099,0.03882528071516079,0.03882528071516079,-0.17471376321822354,1.1647584214548237,-1.0482825793093413,-0.25236432464854514
2019-10-20,-1.149058781146104,-1.5000156486907288,-1.7144892899679993,1.366132102923705,1.190653669151393,0.11828546276504012,1.2686440841613094,0.04029504775512356,0.48873993406214383,0.04029504775512356,0.04029504775512356,-0.174178593522147,1.171156065398914,-0.9345851398688334,-0.2521690085320636
2019-10-21,-1.1467658399717153,-1.4958377416541995,-1.7091594593490507,1.3549161220860853,1.1803801712448436,0.11377158277058734,1.316130355232476,0.0362000490633687,0.48223636787987584,0.0362000490633687,0.0362000490633687,-0.17712166863148254,1.160987287818039,-0.9334441222768642,-0.2546932023387012
2019-10-22,-1.1168938447378678,-1.4741940083388443,-1.692544108317219,1.543007373180514,1.2651072459353099,0.17335674604343684,1.0864571641348215,0.09395670968766423,0.4909568914665272,0.09395670968766423,0.09395670968766423,-0.12439339029071039,0.9276570914232765,-1.156593862915754,-0.20379342664648295
2019-10-23,-1.1746702948893688,-1.4903711580175307,-1.8258033250912025,1.5087870417000069,1.2325487864628653,0.0684018536777684,1.1141609627898046,0.0684018536777684,0.4630279325879707,0.0684018536777684,0.0684018536777684,-0.14864248972284286,1.0549670509532743,-0.7800442159791665,-0.2275677055048833
2019-10-24,-1.4021262451977887,1.1496886433226485,-2.0606591196546757,1.4789550805510918,1.0673720340155377,-0.14679795326434775,0.9438971200548714,-0.14679795326434775,0.26478509327120664,-0.14679795326434775,-0.14679795326434775,-0.3731686288589026,0.8821596630745382,-1.0317015033157897,-0.3320103242053472
2019-10-25,-1.2870870845104865,2.0142427382909287,-1.7240277963518502,1.0432633786434538,0.6872376134393796,-0.29992473553555343,1.38310615452007,-0.29992473553555343,0.02373505101360492,-0.29992473553555343,-0.29992473553555343,-0.47793761813759056,0.5092247308373424,-0.9957932766162438,0.02373505101360492
2019-10-26,-1.2746491772215598,2.1985093438181122,-1.5351360662995353,-0.18060424309406295,0.8092459354022437,-0.2153358283044597,1.6601697730569631,-0.2153358283044597,-0.18060424309406295,-0.2153358283044597,-0.2153358283044597,-0.4063595469616416,0.6529538019554584,-0.9620649103279891,0.07988264598391245
2019-10-27,-1.2739709678989863,2.1847737413290305,-1.5333768210910874,-0.18446638449216088,0.8704507518223843,-0.21905383158444106,1.648668311398688,-0.21905383158444106,-0.18446638449216088,-0.21905383158444106,-0.21905383158444106,-0.4092847905919819,0.6456323457225631,-0.9626839440684646,0.07493946869994038
2019-10-28,-1.2719033612422654,2.3073771820126465,-1.4525092602138436,-0.17184924932447132,0.8296925540633711,-0.20468668550112187,1.568534868038009,-0.20468668550112187,-0.17184924932447132,-0.20468668550112187,-0.20468668550112187,-0.5987359196209288,0.6162492189151423,-0.9106915632991092,0.07443152200040795
2019-10-29,-1.3535256394327635,2.4553907328403404,-1.30251336658982,-0.1802433640450665,0.6869652742849705,-0.24825972783565764,1.5881820945103031,-0.24825972783565764,-0.21425154594036208,-0.24825972783565764,-0.24825972783565764,-0.6563579105792045,0.6019448195467315,-0.5713374558409656,-0.06121472741153202
2019-10-30,-0.93947860006766,2.4950087411632937,-2.140779105072209,0.09240773115419607,-0.9086760230162614,0.061605154102797384,0.030802577051398692,0.061605154102797384,0.04620386557709803,0.061605154102797384,0.061605154102797384,-0.3080257705139869,0.8316695803877646,-0.23101932788549018,0.7854657148106666
2019-10-31,-0.8870782422295214,2.435740033535035,0.18575994546127717,-2.213225446458425,-0.7976750599219548,-0.3804602091533109,0.051655171999927335,0.08145623276911619,0.06655570238452176,0.08145623276911619,0.08145623276911619,-0.46986339146087747,0.8264827519988374,0.1559588846920883,0.7817811608450541
2019-11-01,-0.7073739362130118,2.0233974052495114,-0.028077582615369225,-2.2154118411997783,-0.055249436759274934,-0.5851005925654361,-0.014491655543416374,-0.1231790721190392,-0.13676499919099205,-0.1231790721190392,-0.1231790721190392,-0.6258583737812947,0.5561172814786035,1.8060225720982659,0.35232837539931067
2019-11-02,-0.6459504474863227,2.028830278724647,-0.05913630857269152,-2.2289839385091414,-0.045489468132839626,-0.5504225644073595,-0.10007682989224717,-0.12737051077195094,-0.11372367033209906,-0.12737051077195094,-0.12737051077195094,-0.6323036070464707,0.5549715112206434,1.8104808316870167,0.36391574506271696
2019-11-03,-0.6150932604324113,1.992367300096289,-0.0936011483266713,-2.219684374603919,-0.013371592618095899,-0.5348637047238359,-0.22731707450763028,-0.12034433356286309,-0.10697274094476719,-0.12034433356286309,-0.12034433356286309,-0.6150932604324113,0.5482352973419319,1.8720229665334258,0.3744045933066852
2019-11-04,-0.5889069043577301,1.994252926120495,-0.12045823043680844,-2.2217851391678,-0.013384247826312048,-0.5353699130524819,-0.2275322130473048,-0.12045823043680844,-0.10707398261049639,-0.12045823043680844,-0.12045823043680844,-0.6156754000103543,0.548754160878794,1.8737946956836868,0.37475893913673736
2019-11-05,0.8921488447100816,1.7824990022332479,-0.214043775242943,-2.2780373222284647,-0.17357331353734454,-0.6727090079063923,-0.32196500645787224,-0.214043775242943,-0.20055362134107685,-0.214043775242943,-0.214043775242943,-0.7131794696119907,0.4604639198503647,1.795989156135114,0.2850919191261047
2019-11-06,0.933147404460597,1.8370768862766351,-0.23100420090854312,-2.189518078176626,-0.24470010214818005,-0.6966648430561991,-0.23100420090854312,-0.23100420090854312,-0.21730829966890616,-0.23100420090854312,-0.23100420090854312,-0.73775254677511,0.5085744660318519,1.8096850837973613,0.1524810338012913
2019-11-07,0.9359193192305028,1.8844861968289852,-0.22946284467620437,-2.180800421450226,-0.25656475546473245,-0.6901953280811817,-0.16170806770488416,-0.24301380007046838,-0.22946284467620437,-0.24301380007046838,-0.24301380007046838,-0.7443991496582378,0.48873779121978955,1.776078553674873,0.13641295096892464
